parent_directory	object_type	name	size_in_bytes 
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__	file	_cmd.cpython-311.pyc	2724
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__	file	__init__.cpython-311.pyc	869
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi	file	cacert.pem	278952
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi	file	core.py	4279
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi	file	__init__.py	94
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi	file	__main__.py	255
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi	directory	__pycache__	4531
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi\__pycache__	file	core.cpython-311.pyc	3392
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi\__pycache__	file	__init__.cpython-311.pyc	369
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\certifi\__pycache__	file	__main__.cpython-311.pyc	770
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	big5freq.py	31274
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	big5prober.py	1763
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	chardistribution.py	10032
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	charsetgroupprober.py	3915
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	charsetprober.py	5420
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	codingstatemachine.py	3732
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	codingstatemachinedict.py	542
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	cp949prober.py	1860
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	enums.py	1683
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	escprober.py	4006
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	escsm.py	12176
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	eucjpprober.py	3934
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	euckrfreq.py	13566
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	euckrprober.py	1753
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	euctwfreq.py	36913
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	euctwprober.py	1753
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	gb2312freq.py	20735
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	gb2312prober.py	1759
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	hebrewprober.py	14537
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	jisfreq.py	25796
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	johabfreq.py	42498
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	johabprober.py	1752
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	jpcntx.py	27055
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langbulgarianmodel.py	104562
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langgreekmodel.py	98484
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langhebrewmodel.py	98196
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langhungarianmodel.py	101363
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langrussianmodel.py	128035
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langthaimodel.py	102774
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	langturkishmodel.py	95372
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	latin1prober.py	5380
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	macromanprober.py	6077
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	mbcharsetprober.py	3715
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	mbcsgroupprober.py	2131
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	mbcssm.py	30391
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	resultdict.py	402
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	sbcharsetprober.py	6400
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	sbcsgroupprober.py	4137
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	sjisprober.py	4007
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	universaldetector.py	14848
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	utf1632prober.py	8505
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	utf8prober.py	2812
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	version.py	244
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	file	__init__.py	4797
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	directory	cli	7843
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	directory	metadata	24632
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet	directory	__pycache__	1000968
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\cli	file	chardetect.py	3242
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\cli	file	__init__.py	0
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\cli	directory	__pycache__	4601
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\cli\__pycache__	file	chardetect.cpython-311.pyc	4370
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\cli\__pycache__	file	__init__.cpython-311.pyc	231
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\metadata	file	languages.py	13560
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\metadata	file	__init__.py	0
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\metadata	directory	__pycache__	11072
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\metadata\__pycache__	file	languages.cpython-311.pyc	10836
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\metadata\__pycache__	file	__init__.cpython-311.pyc	236
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	big5freq.cpython-311.pyc	27231
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	big5prober.cpython-311.pyc	1706
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	chardistribution.cpython-311.pyc	11298
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	charsetgroupprober.cpython-311.pyc	4328
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	charsetprober.cpython-311.pyc	5574
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	codingstatemachine.cpython-311.pyc	4025
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	codingstatemachinedict.cpython-311.pyc	981
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	cp949prober.cpython-311.pyc	1715
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	enums.cpython-311.pyc	3416
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	escprober.cpython-311.pyc	4932
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	escsm.cpython-311.pyc	12671
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	eucjpprober.cpython-311.pyc	4758
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	euckrfreq.cpython-311.pyc	12114
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	euckrprober.cpython-311.pyc	1707
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	euctwfreq.cpython-311.pyc	27236
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	euctwprober.cpython-311.pyc	1707
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	gb2312freq.cpython-311.pyc	19158
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	gb2312prober.cpython-311.pyc	1722
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	hebrewprober.cpython-311.pyc	5711
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	jisfreq.cpython-311.pyc	22187
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	johabfreq.cpython-311.pyc	84691
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	johabprober.cpython-311.pyc	1713
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	jpcntx.cpython-311.pyc	40195
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langbulgarianmodel.cpython-311.pyc	85865
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langgreekmodel.cpython-311.pyc	79287
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langhebrewmodel.cpython-311.pyc	80049
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langhungarianmodel.cpython-311.pyc	85819
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langrussianmodel.cpython-311.pyc	108766
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langthaimodel.cpython-311.pyc	80227
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	langturkishmodel.cpython-311.pyc	80066
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	latin1prober.cpython-311.pyc	7362
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	macromanprober.cpython-311.pyc	7529
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	mbcharsetprober.cpython-311.pyc	4150
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	mbcsgroupprober.cpython-311.pyc	2020
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	mbcssm.cpython-311.pyc	31760
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	resultdict.cpython-311.pyc	799
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	sbcharsetprober.cpython-311.pyc	6425
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	sbcsgroupprober.cpython-311.pyc	2970
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	sjisprober.cpython-311.pyc	4863
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	universaldetector.cpython-311.pyc	12491
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	utf1632prober.cpython-311.pyc	10611
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	utf8prober.cpython-311.pyc	3498
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	version.cpython-311.pyc	534
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\chardet\__pycache__	file	__init__.cpython-311.pyc	5101
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\colorama	file	ansi.py	2522
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\colorama	file	ansitowin32.py	11128
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\colorama	file	initialise.py	3325
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\colorama	file	win32.py	6181
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\colorama	file	winterm.py	7134
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\second_project\venv_new\Lib\site-packages\pip\_vendor\colorama	file	__init__.py	266
